ID,title,difficulty,sport,length,time,climb,min,max,technique,fitness
132520,Panoramaweg (Gotschnagrat - Davos Platz),2 - medium,Hiking,15.99,04:30,357,1558,2346,2,4
159453,Samnaun-Plan – Tschischanaderet (W4),2 - medium,Winter hiking,3.4,01:10,201,1733,1934,3,2
979135,SNOOC - Schlittelweg Mompé Medel mit Wander-Aufstieg,1 - easy,Sledge,2.78,00:03,1,1307,1591,2,2
610984,Fürhörnli,2 - medium,Mountainbike,35.78,05:52,1832,590,2025,4,4
83356,Sils - Lej Sgrischus - Val Fex,1 - easy,Hiking,19.2,04:00,1217,1811,2648,3,3
132209,Familientour im Flimserwald,2 - medium,Mountainbike,11.9,01:30,260,941,1070,3,2
13550,206 Rofna Lantsch,1 - easy,Winter hiking,5.1,01:40,166,1301,1467,0,2
166297,Bahnentour: Vorab Trail,3 - difficult,Mountainbike,30.86,03:15,1875,1081,2565,5,4
50154,Sulzfluh 2817 m,3 - difficult,Ski tour,7.21,04:30,1350,1460,2817,5,5
935509,Alp Valpun,0 - no rating,Hiking,5.61,02:10,633,1250,1883,0,0
717178,Tschiertschen - Uf Wald - Erdpyramiden - Molinis (12),0 - no rating,Hiking,6.41,02:09,210,1040,1345,0,0
48125,Stampa - Soglio - Castasegna,2 - medium,Hiking,7.92,03:00,219,686,1097,3,2
76618,Radons - Alp Schmorras  (Kinderwagengerecht),2 - medium,Hiking,9.17,03:05,413,1865,2278,0,3
65636,Capricorn Pirsch - Die digitale Schatzsuche,1 - easy,Thematic route,5.09,03:00,431,1487,1782,2,2
421198,"Susauna, das Tor zum Scalettapass",2 - medium,Hiking,2.97,00:45,39,1636,1680,2,3
127467,STM-HDW - Unterer Schafberg - Alp Languard,2 - medium,Hiking,7.78,02:53,508,1790,2294,2,3
163328,"""Senda dart - Kunst am Rhein""",1 - easy,Hiking,4.0,01:00,20,846,864,1,1
132861,Quellrheinweg A: Tomasee - Tschamut,2 - medium,Hiking,10.65,04:00,463,1623,2368,2,3
432242,St. Moritz - Meierei - Lej da Staz - Celerina / Pontresina,1 - easy,Hiking,4.64,01:15,54,1717,1822,1,1
155473,Schlittelweg Patiarm - Vignogn,1 - easy,Sledge,3.86,00:25,0,1272,1721,0,2
56399,Abenteuer- und Kulturweg – «Puntins Ots Uina»,2 - medium,Thematic route,6.29,03:00,591,1109,1546,3,3
622306,Kloster Disentis - Caischavedra - Bostg,2 - medium,Trailrunning,20.02,04:18,1075,1137,1995,2,4
507024,Scansinas - Alp Sogn Martin,1 - easy,Winter hiking,3.21,00:45,114,1896,2009,2,2
129856,"Murmeltier-Lehrpfad, Avers-Bergalga",1 - easy,Thematic route,7.58,02:00,130,1980,2078,1,2
50120,Riedchopf 2552 m,2 - medium,Ski tour,5.25,03:15,1090,1460,2550,4,4
1017272,3 Dörfer Wanderung,2 - medium,Hiking,11.09,03:55,557,901,1284,2,3
87972,Forscherparcours Alp Flix,1 - easy,Thematic route,1.66,04:00,54,1917,1969,0,2
172330,Lag Serein - Trail,3 - difficult,Trailrunning,10.46,02:30,931,1220,2151,2,5
658357,Orchideenwanderung: Flims - Conn,1 - easy,Thematic route,3.04,00:50,0,968,1088,2,2
243700,Natèas Bike: Motta Naluns – Prui – Natèas – Ftan – Scuol (447),3 - difficult,Mountainbike,14.26,01:15,440,1283,2152,4,3
70386,Chreuz,1 - easy,Ski tour,8.16,05:05,637,1532,2223,2,2
127417,STM-DW - Forcola di Livigno - Val da Fain,2 - medium,Hiking,16.76,05:20,514,2059,2515,3,4
244037,Via Engiadina Weitwanderweg,2 - medium,Winter hiking,46.81,13:15,990,1280,2301,2,4
908585,Hohe Promenade Davos,1 - easy,Winter hiking,3.38,00:55,65,1558,1623,0,1
908589,Pischa Panoramatour,2 - medium,Winter hiking,6.24,01:50,75,2406,2482,2,3
49363,Fürhörnli / Montalin,3 - difficult,Hiking,16.41,06:30,1295,592,1888,3,5
946854,3-Dörfer-Trail,3 - difficult,Snowshoe,8.06,02:45,133,897,1191,3,5
812711,#Aussichtsmeister - leicht (3 Posten),2 - medium,Hiking,12.46,04:05,695,1506,1971,2,4
66271,Senda Val Müstair (Süsom Givè - Alp da Munt - Alp Champatsch - Lü - Müstair),2 - medium,Hiking,19.54,06:00,396,1266,2257,3,4
132341,Märchenweg Val Bever,1 - easy,Thematic route,5.07,01:30,118,1705,1823,1,2
75612,Segnas - Bostg Gipfeltour,2 - medium,Snowshoe,8.4,04:00,702,1315,1981,3,4
170354,Talwanderweg im Winter,1 - easy,Winter hiking,3.44,00:58,25,1708,1819,1,2
60626,Piz Posta Biala,2 - medium,Ski tour,5.73,05:00,1711,1345,2979,4,4
132149,Schneeschuhtour Nr. 200 Falera - Curnius,1 - easy,Snowshoe,4.03,01:45,400,1234,1641,2,2
131599,Igis - Ganda - Landquart,2 - medium,Hiking,10.04,02:30,56,523,579,1,3
22945,In the Swiss “Grand Canyon”,1 - easy,Hiking,4.43,01:30,168,643,733,0,1
339424,Sertig Dörfli - Wasserfall,1 - easy,Hiking,3.82,01:00,54,1856,1904,1,1
701661,Crest da Tiarms,2 - medium,Mountainbike,23.28,03:30,493,698,2467,3,4
71740,Plan dal Növ - Guarda,1 - easy,Sledge,1.8,00:10,0,1654,1839,1,2
88942,Mit Kinderwagen Von Sedrun nach Curaglia,2 - medium,Hiking,11.6,04:00,440,1267,1632,1,3
539363,Sand Trail,0 - no rating,Mountainbike,1.01,00:05,0,604,779,0,0
121740,Pischa - präsentiert von supertrail.guide,2 - medium,Mountainbike,27.9,-,1147,1541,2491,4,5
53419,Sedrun - Stagias - Disentis,1 - easy,Hiking,14.03,05:00,574,1102,1633,2,2
74953,570 Danusa Rundtrail (markierter Trail),1 - easy,Snowshoe,5.85,02:30,230,1631,1825,2,2
110605,"Piz Glims, 2868 m",2 - medium,Hiking,15.91,08:15,1447,1429,2869,4,4
478168,Lag da Laus - Trail,2 - medium,Trailrunning,20.32,03:00,887,968,1671,3,3
161265,Winterwandern: Crap Burlatsch in Brigels,1 - easy,Winter hiking,5.17,01:40,224,1276,1478,2,2
894835,Schlittelbahn Splügen (Bergstation - Talstation),2 - medium,Sledge,7.6,00:35,1,1456,2138,0,3
167436,Rheinschlucht Hängebrücke - Ruine Wackenau (656.4),2 - medium,Hiking,12.33,03:24,160,591,749,2,3
71894,Samnaun Dorf – Motta Saltuorn – Val Motnaida,1 - easy,Mountainbike,3.18,00:50,324,1823,2147,2,2
229754,Wanderung zur Alp Tussagn,0 - no rating,Hiking,12.61,04:15,724,1170,1891,0,0
911361,Skitour: Segenshütte - Piz Segnas,2 - medium,Ski tour,12.74,03:15,1004,2092,3096,0,4
132899,Am Fusse des Pez Tumpiv,2 - medium,Hiking,11.38,03:30,529,1302,1831,1,3
561717,Furcletta Trail,0 - no rating,Mountainbike,8.39,00:34,2,1619,2572,0,0
93511,Mittelstation Weisshorn - Schwellisee - Bergkirchli - Heimatmuseum - Innerarosa,0 - no rating,Hiking,8.87,02:33,206,1857,2072,0,0
598230,Oberalppass - Maighelshütte - Piz Badus - Tschamut,2 - medium,Ski tour,15.0,04:00,1240,1649,2758,3,3
27104,Davos Platz – Strelapass – Langwies,0 - no rating,Hiking,15.83,05:00,975,1319,2374,0,0
79346,ORTOVOX Tourentipp: Zur Heidelberger Scharte,2 - medium,Ski tour,4.13,03:00,527,2270,2815,3,3
27096,Vals – Alp Tomül – Tomülpass – Turrahus,0 - no rating,Hiking,13.1,05:00,1214,1254,2421,0,0
132630,3-Pässe-Wanderung: Panixerpass,3 - difficult,Hiking,25.42,09:00,1299,960,2404,4,6
108003,All Mountain: Arosa - Scheidegg - Arosa,2 - medium,Mountainbike,15.01,02:09,407,1735,2142,2,2
132297,Zuoz-Val da Fain-Livigno,3 - difficult,Mountainbike,48.21,05:15,1083,1665,2472,5,6
421203,Auf dem Walserweg nach Langwies,2 - medium,Hiking,16.13,05:40,244,1316,2447,0,4
129786,Andeer - Clugin - Donat - Zillis,1 - easy,Winter hiking,6.13,02:00,123,922,1090,0,2
80795,Kurz und gut - God sot San Jon und Plan Grond ab Scuol,2 - medium,Trailrunning,7.38,01:00,316,1165,1384,4,4
1042421,TRAIL-TICKET Davos Klosters – ROT,2 - medium,Mountainbike,69.85,06:30,404,1190,2665,4,4
53127,Süsom Givè - Piz Daint - Alp Buffalora,2 - medium,Hiking,11.54,04:45,825,1962,2967,4,4
132282,Bernina Express (673),3 - difficult,Mountainbike,37.54,04:10,632,1011,2276,4,5
487911,Genuss: Grüenseeli Tour,2 - medium,Mountainbike,9.61,01:27,349,1598,1815,2,3
178520,Trek Runcatrail - Caumasee - Tamins,2 - medium,Mountainbike,21.68,01:55,290,660,1845,0,3
80009,Tigignas - Fotgs - Parnoz - Savognin (Kinderwagengerecht),1 - easy,Hiking,4.85,01:30,18,1193,1610,1,2
50407,Madrisa Rundtour,2 - medium,Ski tour,24.94,06:30,250,1137,2615,3,3
554034,13. Nationaler Wandertag der Schweizer Familie: Route St. Moritz,1 - easy,Hiking,10.51,03:01,228,1769,1898,1,2
864950,Landwasser-Trail,2 - medium,Snowshoe,4.91,02:30,65,1479,1578,3,4
132891,Burgruine Munt Sogn Gieri,1 - easy,Hiking,3.37,01:00,102,919,1004,1,2
68190,Val Sinestra – Fimberpass – Heidelberger Hütte,3 - difficult,Hiking,14.45,06:30,1149,1481,2611,4,5
132170,Rundtour Murschetg-Salums,1 - easy,Mountainbike,5.9,00:39,183,1020,1169,2,2
132185,Der Wasserweg: Trutg dil Flem,2 - medium,Hiking,9.41,04:00,75,1091,2100,3,4
7420,Rueras - Milez - Tschamut,1 - easy,Hiking,6.4,02:00,473,1425,1896,2,2
132547,4-Seen Wanderung,3 - difficult,Hiking,18.3,06:45,1083,1144,2644,2,5
108564,Bernina Trek Klassiker (7 Etappen),3 - difficult,long-distance walking trail,130.3,44:00,6060,1015,2966,3,5
361205,Morteratsch,1 - easy,Trailrunning,12.15,01:30,431,1774,2054,1,2
167793,KrimiSpass Savognin,1 - easy,Thematic route,3.94,02:30,113,1161,1291,1,2
422484,Rätikon Trail,3 - difficult,Trailrunning,32.63,06:46,1896,1423,2330,4,5
132375,Olympia Flow Trail,2 - medium,Mountainbike,4.35,00:20,5,2015,2488,4,2
98023,Easy Trapper,2 - medium,Snowshoe,2.32,00:50,40,1825,1862,2,3
132757,Talwanderung Egschisee - Sculms - Versam,2 - medium,Hiking,27.92,08:46,693,723,1230,2,4
505357,FLI - DW - Swiss Grand Canyon - Flims - Station Versam Safien - Station Trin - Tamins,0 - no rating,Hiking,19.15,05:17,169,590,1105,0,0
42587,Felsberger Älpli - Kunkelspass,3 - difficult,Hiking,26.04,07:30,1580,565,2080,3,5
52756,Sent – Mot Spadla – Piz Spadla – Alp Spadla (Rundweg),3 - difficult,Hiking,22.49,10:00,1492,1435,2921,5,6
287655,Thusis – Glaspass – Thusis,2 - medium,Cycling,36.12,04:48,1659,679,1865,3,3
749236,Kulturwanderung: Litzirüti - Arosa,1 - easy,Thematic route,3.62,01:30,240,1451,1691,0,2
1002839,Bike Tour vom Berninapass nach Poschiavo (Poschiavino Trail),2 - medium,Mountainbike,19.99,01:50,171,1011,2327,3,4
132247,Val Roseg - Tschierva Hütte,2 - medium,Hiking,5.08,02:02,587,1999,2586,2,4
118096,Hinauf aufs St. Antönier Joch!,2 - medium,Hiking,15.97,05:55,1156,1420,2478,3,4
132385,Chantarella - Salastrains - El Paradiso,1 - easy,Winter hiking,2.82,00:54,206,2005,2183,0,2
110615,"Fanezfurgga, 2580 m",2 - medium,Hiking,11.41,05:15,738,1613,2582,4,4
91491,MTB Family: Tschamut– Disentis,1 - easy,Mountainbike,17.19,03:00,230,1130,1699,1,2
137081,Sulzfluh (Rätikon Ost),2 - medium,Climbing,3.15,01:30,516,1624,2126,0,4
132903,Alp Nadéls mit Weitblick,3 - difficult,Hiking,17.89,06:15,955,1233,1987,2,5
83612,Endurotour Antennatrail Brambrüesch,2 - medium,Mountainbike,11.0,01:00,183,592,1764,4,2
80500,751 Panoramaweg Scharmoin,2 - medium,Hiking,18.33,05:43,690,1475,2023,3,3
79473,Kurz aber aussichtsreich: Lavin – Guarda,1 - easy,Hiking,4.0,01:30,255,1418,1655,2,2
13531,207 Mittelberg Parpan,2 - medium,Winter hiking,7.03,02:20,177,1492,1672,0,3
76707,610 Curaglia- Tegia Nova- Platta,3 - difficult,Snowshoe,8.77,05:00,605,1282,1866,3,5
57507,Cavorgia - Segnas,2 - medium,Snowshoe,8.93,03:30,488,1210,1627,2,3
66061,Lavin - Giarsun - Guarda Bahnhof,1 - easy,Winter hiking,3.95,01:15,106,1367,1440,2,1
129825,Tamboboden (Splügen),1 - easy,Winter hiking,3.53,01:00,19,1455,1475,0,2
65768,Pazolastock / Piz Nurschalas,2 - medium,Ski tour,9.61,02:45,706,1630,2712,3,2
90681,230 Edelweiss-Rundweg,1 - easy,Winter hiking,4.97,01:30,125,1574,1713,2,2
98062,Berggasthaus Heimeli - Sapün - Langwies,2 - medium,Sledge,5.0,00:25,41,1375,1832,2,3
95964,St. Antönien - Pany Waldtrail (markierter Trail Nr. 9),1 - easy,Snowshoe,7.24,02:45,152,1319,1484,1,2
131021,Steinbock-Promenade,1 - easy,Thematic route,1.24,00:20,28,1856,1895,1,2
641938,Rundwanderweg Klosters Etappe 8 - Saas - Bad Serneus,1 - easy,Hiking,6.5,01:55,141,897,1038,1,1
67720,Kloster St. Johann – Clüs - Fradetsch – Kloster St. Johann,1 - easy,Winter hiking,3.49,01:00,71,1226,1296,2,1
132207,Vorab Trail  (247),3 - difficult,Mountainbike,31.87,04:30,1655,1081,2566,4,6
87983,GPS Brambrüesch-Pradaschier (ohne Dreibündenstein - kleine Route),1 - easy,Hiking,9.65,03:14,394,1210,1829,2,1
72302,Hängebrückenweg Val Sinestra – Zuort  – Griosch – Vnà,2 - medium,Hiking,11.04,04:15,529,1472,1910,3,4
586348,FLI-HDW - Conn - Il Spir,0 - no rating,Hiking,7.11,02:30,202,959,1102,0,0
66039,Lavin - Sagliains (retour),1 - easy,Winter hiking,2.95,01:00,113,1421,1478,1,1
108432,Kesch-Trek Etappe 3,2 - medium,Hiking,14.06,05:10,970,1952,2871,0,4
301419,Steinbock-Promenade,1 - easy,Winter hiking,1.45,00:25,30,1831,1895,0,2
619485,STM-DW - Fuorcla Valetta,0 - no rating,Hiking,17.85,06:16,1086,1772,2860,0,0
586357,FLI-HDW - Falera dorp,0 - no rating,Hiking,3.36,01:00,84,1200,1248,0,0
511801,Davos Klosters E-Bike Hütten-Tour (Gesamttour),3 - difficult,Cycling,128.48,22:42,5016,997,2606,4,6
166310,Naraus - Startgels - Runcahöhe - Flims,1 - easy,Winter hiking,8.0,02:00,6,1081,1840,2,2
777845,Hüttentour Rätikon Süd - Carschinahütte bis Tilisunahütte,2 - medium,Hiking,6.15,02:35,250,2027,2234,0,3
178186,Val Mora – Ein Gefühl der kanadischen Wildnis,2 - medium,Mountainbike,23.2,03:30,553,1378,2335,3,4
252549,Naturkundlicher Wanderweg Isel,1 - easy,Thematic route,5.23,01:25,67,1607,1686,1,1
501607,Madrisa Rundtour,2 - medium,Ski tour,24.94,07:20,2776,1137,2615,3,3
503815,Val da Camp - Kurz Version,2 - medium,long-distance walking trail,5.32,01:49,260,2030,2265,0,3
7507,Disentis - Cavardiras - Cupadials - Sumvitg,1 - easy,Hiking,13.7,03:00,140,935,1140,1,1
167064,Rundwanderung Vella - Triel - Vella,1 - easy,Hiking,6.0,02:10,368,1241,1609,1,2
406306,Madrisa Trail - Panoramatrail T24,2 - medium,Trailrunning,23.53,04:42,1016,968,1366,3,4
53420,Familienwanderung  Disentis - Cumpadials,1 - easy,Hiking,8.7,02:45,231,935,1138,1,1
655188,Vorderalp,3 - difficult,Hiking,16.99,05:32,813,1324,2113,0,5
478174,Bornengo - Trail,3 - difficult,Trailrunning,26.37,05:40,1572,1910,2741,4,5
641935,Rundwanderweg Klosters Etappe 4 -Alpenrundtour,1 - easy,Hiking,8.01,02:10,118,1274,1390,2,2
79230,Mountainbike Tour von Sent nach Tschlin und wieder zurück,3 - difficult,Mountainbike,33.22,04:30,1273,1054,1518,3,5
69125,Ftan - Mot Morel - Nalains (RW),2 - medium,Winter hiking,5.49,02:15,181,1637,1778,3,2
132269,87 Via Engiadina: Etappe 2 Silvaplana-Celerina (Marguns),2 - medium,Hiking,14.69,05:05,882,1810,2558,2,4
338394,Bündner Rigi (E-Mountainbike),2 - medium,Cycling,44.99,04:40,1443,698,1720,1,4
132505,Radweg 21,2 - medium,Cycling,48.33,03:00,780,481,1198,2,4
332304,"""Col dAnzana Vivabike Version""",0 - no rating,Mountainbike,23.2,03:43,1046,428,2223,0,0
129857,Heinzenberger Dörferroute,2 - medium,Mountainbike,30.04,03:00,754,622,1249,3,3
478167,FLI-MTB - Rheinschlucht,0 - no rating,Mountainbike,19.62,02:41,557,689,1169,0,0
486938,Familien: Flow Tour,1 - easy,Mountainbike,5.63,01:15,312,1743,2054,2,2
297049,Meierhof - Misanenga - Affeier - Markal - Pilavarda - Huot - Meierhof,2 - medium,Winter hiking,12.3,03:15,400,1195,1384,2,3
505169,Trin Mulin - Conn,1 - easy,Winter hiking,3.9,01:35,189,786,975,2,2
84253,Kapellen und Kirchen in Disentis,2 - medium,Hiking,9.02,02:45,276,1111,1330,1,3
74496,"Engadin St. Moritz Ultraks Trail ""46K""",3 - difficult,Trailrunning,46.4,-,3019,1757,2747,6,6
491812,Poschiavo - San Romerio - Viano,0 - no rating,Hiking,16.07,05:42,940,1008,1849,0,0
71175,Samnaun Dorf - Motta Saltuorn - Val Motnaida (W6),2 - medium,Winter hiking,5.9,02:21,322,1843,2165,3,3
1000707,Rundwanderweg Gotschnagrat,1 - easy,Winter hiking,2.3,00:50,55,2264,2309,0,2
22074,Path with flowers - discover over 30 types of flowers,1 - easy,Thematic route,1.85,01:00,70,1688,1742,1,1
127452,STM-HDW - Maloja - Grevasalvas,1 - easy,Hiking,5.35,02:05,229,1800,2039,2,2
109801,STM-WEX - Fextal,2 - medium,Hiking,7.62,02:45,39,1806,2353,3,3
163571,Helsana Trail Chur: Kleiner Trail,1 - easy,Running,4.14,00:40,77,663,739,0,2
278547,Plam las Plattas - Red Track,2 - medium,Ski tour,2.57,01:40,425,1792,2217,3,3
548327,Vallada (All Mountain),1 - easy,Mountainbike,32.53,03:45,713,697,1285,2,2
49145,Durch die Zauberlandschaft der Ruinaulta,2 - medium,Hiking,13.01,03:30,483,619,1117,3,3
129934,Wergenstein - Cufercalhütte (1. Etappe),3 - difficult,Hiking,13.43,05:00,1164,1487,2588,2,5
67770,Scuol – Sur En,1 - easy,Winter hiking,6.36,01:30,43,1112,1201,1,1
61021,Vnà - Zuort (retour),1 - easy,Winter hiking,9.55,03:20,225,1617,1741,2,2
41295,35.19 Walserweg Graubünden Etappe 19: St. Antönien - Brand (AT),2 - medium,long-distance walking trail,20.08,07:00,570,1032,2324,3,4
82300,San Bernardino - Pass di Passit - Rossa,2 - medium,Hiking,14.65,05:15,483,1076,2083,4,4
163565,rhiienergie Trail Bonaduz,2 - medium,Nordic Walking,10.01,02:10,130,651,738,2,3
129871,Piz Beverin,2 - medium,Hiking,16.19,07:00,1480,1539,2998,3,4
167477,Sentiero Segantini,1 - easy,Thematic route,5.19,01:30,101,1797,1861,2,2
141140,Piz Turba und der Forcellina -Übergang,3 - difficult,Hiking,9.96,08:30,1560,1460,3011,4,5
69984,"87 Via Engiadina: Etappe 11, Sent – Tschlin",2 - medium,Hiking,16.48,06:30,553,1430,1803,3,3
35159,By cable railway to Ludere Egg and across shady forest down to Fanas.,1 - easy,Hiking,16.58,03:30,340,908,2037,2,2
108431,Kesch-Trek Etappe 4,2 - medium,Hiking,20.3,07:10,104,1361,2594,0,4
175545,Caumasee,1 - easy,Mountainbike,11.97,01:33,319,846,1094,2,2
916108,Ofen: Gesicherte Skitour,2 - medium,Ski tour,4.56,01:55,679,2129,2808,0,3
279713,Scuoler Brunnentour,1 - easy,Hiking,3.11,01:00,122,1196,1314,1,1
278917,"""Scuol – Chamonna Lischana – Lais da Rims – Val dUina""",3 - difficult,Hiking,24.62,11:45,1836,1126,2977,6,6
132188,Rundwanderung: Falera-Curnius-Alp Dadens-Falera,2 - medium,Hiking,10.79,03:41,610,1199,1809,1,4
131027,Val Roseg,1 - easy,Trailrunning,8.46,01:20,136,1774,1910,1,2
108502,Fuorntal: Entlang dem wilden Bergbach,2 - medium,Hiking,5.18,01:51,175,1794,1968,3,1
