title,difficulty,sport,length,time,climb,minmax,technique,fitness,ID
['Salmone Trail'],['medium'],['Trailrunning'],15.71km,04:00h,"1,438hm","665 - 1,560m",rating-2,rating-4,194346
['Via Francisca: Biasca - Giubiasco'],['difficult'],['Pilgrimage'],28.34km,07:20h,150hm,229 - 313m,rating-,rating-5,156884
['Bignasco-Rima-Prato Sornico'],['medium'],['Hiking'],10.55km,03:50h,842hm,"437 - 1,144m",rating-2,rating-3,272904
['Piano di Peccia-Capanna Poncione di Braga-Piano di Peccia'],['medium'],['long-distance walking trail'],17.03km,07:15h,"1,405hm","1,032 - 2,359m",rating-3,rating-4,272848
['Gresso – Passo della Bassa – Passo della Maggia – Berzona'],['medium'],['Hiking'],11.83km,05:45h,"1,119hm","712 - 1,972m",rating-3,rating-3,1006852
['Lodano-Alpe Canaa-Lodano'],['difficult'],['long-distance walking trail'],16.48km,07:40h,"1,790hm","335 - 1,843m",rating-3,rating-5,101593
['Nufenenpass: Airolo - Ulrichen'],['difficult'],['Racing'],37.21km,02:30h,"1,339hm","1,142 - 2,478m",rating-2,rating-5,260856
['Lavertezzo-Revöira-Lavertezzo'],['medium'],['Hiking'],7.99km,03:00h,501hm,535 - 928m,rating-3,rating-3,525003
['Wanderung San Carlo - Bignasco'],['easy'],['Hiking'],12.25km,03:31h,158hm,438 - 942m,rating-,rating-2,336246
['Auf dem Kunstweg durch das Valle Verzasca'],['easy'],['Hiking'],5.87km,02:00h,207hm,542 - 824m,rating-1,rating-2,60017
['Via Alta Vallemaggia - 2.Etappe: Alpe Nimi Hütte - Alpe Masnee Hütte'],['difficult'],['Hiking'],4.63km,03:30h,645hm,"1,715 - 2,258m",rating-,rating-5,101997
['Loco – Sella – Salmone - Auressio'],['medium'],['Hiking'],10.5km,05:00h,"1,048hm","617 - 1,560m",rating-3,rating-3,1006851
['Lugano Trekking'],['medium'],['Hiking'],40.35km,14:50h,"2,613hm","514 - 2,097m",rating-3,rating-3,1017242
['Vicania Bike Nr. 351'],['medium'],['Mountainbike'],24.43km,02:45h,651hm,289 - 785m,rating-3,rating-3,1000628
['Itinerary Piano di Magadino'],['easy'],['Cycling'],41.83km,02:58h,98hm,194 - 258m,rating-1,rating-2,474073
['Etappe 1: Broglio-Capanna Tomeo'],['medium'],['long-distance walking trail'],4.54km,02:22h,"1,065hm","673 - 1,738m",rating-3,rating-3,272902
['Lugano Bike Nr. 66 - Etappe 3 - Rivera - Miglieglia'],['difficult'],['Mountainbike'],38.59km,06:50h,"1,718hm","470 - 1,891m",rating-6,rating-6,1000571
['Lugano Bike Nr. 66 - Etappe 2 - Pairolo – Rivera'],['difficult'],['Mountainbike'],30.33km,03:15h,519hm,"450 - 1,620m",rating-6,rating-6,1000570
['Linescio-Campo Vallemaggia'],['medium'],['Hiking'],10.06km,04:00h,"1,014hm","664 - 1,336m",rating-2,rating-3,272852
['Val Colla Bike - Nr. 360'],['difficult'],['Mountainbike'],27.18km,03:55h,788hm,"960 - 1,596m",rating-6,rating-6,1000643
['Kraftorte im Gambarogno'],['easy'],['Thematic route'],7.27km,02:51h,615hm,202 - 817m,rating-,rating-2,180213
['Giumaglio-Alpe Spluga-Giumaglio'],['medium'],['long-distance walking trail'],15km,08:00h,"1,691hm","352 - 1,877m",rating-3,rating-4,272890
['Gambarogno Trail'],['medium'],['Trailrunning'],25.8km,06:00h,"2,074hm","212 - 1,724m",rating-2,rating-4,194348
['Avegno-Ponte Brolla-Avegno'],['medium'],['Hiking'],8.63km,02:45h,273hm,252 - 343m,rating-2,rating-3,272903
['Brione Verzasca-Rifugio Sambuco-Sonogno'],['difficult'],['long-distance walking trail'],23.9km,10:15h,"2,019hm","756 - 2,518m",rating-5,rating-5,524981
['Kraftorte um den Ghiridone'],['medium'],['Thematic route'],7.37km,03:15h,754hm,"1,036 - 1,788m",rating-2,rating-3,859947
['Vogorno-Capanna Borgna-Lavertezzo'],['difficult'],['long-distance walking trail'],21.17km,09:45h,"1,992hm","491 - 2,219m",rating-5,rating-5,525015
['Isone Bike - Nr. 361'],['difficult'],['Mountainbike'],26.72km,03:40h,987hm,"450 - 1,101m",rating-6,rating-3,1000654
"['Familientour zu Lago Ritom, Lago di Tom und Lago Cadagno']",['medium'],['Hiking'],14.51km,04:30h,466hm,"1,793 - 2,077m",rating-2,rating-3,129246
['Route Piora – Piora'],['medium'],['Hiking'],12.49km,04:15h,467hm,"1,800 - 2,132m",rating-3,rating-3,71434
['Etappe 1: Giumaglio-Arnau-Costa-Alpe Spluga'],['medium'],['long-distance walking trail'],8.11km,04:01h,"1,542hm","352 - 1,877m",rating-3,rating-4,272889
['Die 5-Seen-Wanderung am Gotthard'],['medium'],['Hiking'],13.32km,04:28h,489hm,"2,075 - 2,530m",rating-4,rating-4,101094
['Brüsacü Bike'],['difficult'],['Mountainbike'],24.62km,05:41h,"1,285hm","506 - 1,791m",rating-5,rating-6,452369
['Wanderwege durch die Weinberge - 1'],['easy'],['Thematic route'],12km,03:00h,316hm,347 - 511m,rating-1,rating-3,74009
['Via Francisca: Aquila - Biasca'],['difficult'],['Pilgrimage'],23.78km,07:05h,519hm,289 - 877m,rating-,rating-5,156883
['Paradiso - Monte Arbostora - Paradiso'],['medium'],['Mountainbike'],32.69km,04:05h,776hm,273 - 795m,rating-1,rating-3,996886
['Etappe 1: Giumaglio-Arnau-Costa-Alpe Spluga'],['medium'],['long-distance walking trail'],8.11km,04:01h,"1,542hm","352 - 1,877m",rating-3,rating-4,272889
['Bosco Gurin-laghetti alpini-Bosco Gurin'],['medium'],['Hiking'],10.54km,05:10h,"1,097hm","1,497 - 2,436m",rating-3,rating-4,272874
['Nufenenpass: Airolo - Ulrichen'],['difficult'],['Racing'],37.21km,02:30h,"1,339hm","1,142 - 2,478m",rating-2,rating-5,260856
['Via Francisca: Aquila - Biasca'],['difficult'],['Pilgrimage'],23.78km,07:05h,519hm,289 - 877m,rating-,rating-5,156883
['Cancorì Bike'],['difficult'],['Mountainbike'],23.98km,04:27h,"1,033hm","535 - 1,568m",rating-5,rating-6,444836
['Etappe 1: Sonogno-Capanna Barone'],[],['long-distance walking trail'],10.59km,04:30h,"1,290hm","912 - 2,171m",rating-,rating-0,524973
['Etappe 2: Alpe Nimi-Aiarlo-Malai-Gordevio'],['medium'],['long-distance walking trail'],8.53km,03:11h,32hm,"315 - 1,722m",rating-3,rating-3,272898
['Von Spruga via Capellone und Pizzo Ruscada nach Camedo (Centovalli)'],['medium'],['Hiking'],15km,06:15h,"1,235hm","533 - 2,003m",rating-3,rating-3,698811
['Entlang der Verzasca von Sonogno via Brione nach Lavertezzo'],['easy'],['Hiking'],14.5km,03:45h,160hm,536 - 921m,rating-1,rating-1,732619
['Valle Verzasca Trail'],['medium'],['Trailrunning'],24.31km,05:00h,"1,070hm",474 - 923m,rating-1,rating-4,89424
['Lodano-Alpe Canaa-Lodano'],['difficult'],['long-distance walking trail'],16.48km,07:40h,"1,790hm","335 - 1,843m",rating-3,rating-5,101593
['Bergsee von Efra Trail'],['medium'],['Trailrunning'],13.35km,04:00h,"1,200hm","885 - 2,040m",rating-3,rating-4,89486
['Etappe 1: Broglio-Capanna Tomeo'],['medium'],['long-distance walking trail'],4.54km,02:22h,"1,065hm","673 - 1,738m",rating-3,rating-3,272902
['Lavertezzo-Revöira-Lavertezzo'],['medium'],['Hiking'],7.99km,03:00h,501hm,535 - 928m,rating-3,rating-3,525003
['Lodano-Alp da Tramón-Lodano'],['medium'],['long-distance walking trail'],17.94km,08:30h,"1,930hm","362 - 1,844m",rating-2,rating-3,101591
['Wandern im Tessin: von San Salvatore nach Morcote'],['medium'],['Hiking'],9.45km,03:02h,157hm,271 - 912m,rating-1,rating-3,332273
['Avegno-Ponte Brolla-Avegno'],['medium'],['Hiking'],8.63km,02:45h,273hm,252 - 343m,rating-2,rating-3,272903
['Der Panoramaweg'],['difficult'],['Hiking'],11.08km,04:31h,847hm,"723 - 1,817m",rating-4,rating-6,549724
['The three Medieval castles of Bellinzona'],['easy'],['Hiking'],5.43km,01:52h,282hm,225 - 459m,rating-2,rating-2,461550
['San Gottardo Tour'],['medium'],['Cycling'],26.26km,02:23h,963hm,"1,142 - 2,104m",rating-2,rating-3,463922
['Die 5-Seen-Wanderung am Gotthard'],['medium'],['Hiking'],13.32km,04:28h,489hm,"2,075 - 2,530m",rating-4,rating-4,101094
"['Monte Tamaro - Hills and mountains, rivers and lake']",['difficult'],['Mountainbike'],65.6km,07:00h,"1,120hm","271 - 1,884m",rating-3,rating-6,1000700
['Etappe 1: Brione Verzasca-Capanna Starlaresc'],['difficult'],['long-distance walking trail'],8.35km,05:25h,"1,542hm","756 - 2,141m",rating-5,rating-4,524979
['Sentiero Monte Brè'],['medium'],['Hiking'],4.21km,01:57h,657hm,270 - 927m,rating-1,rating-3,549002
['Monte Tamaro - Chestnuts trail'],['difficult'],['Mountainbike'],61.94km,07:00h,"1,247hm","271 - 1,884m",rating-3,rating-6,1000679
"['Selva Secca Lukmanierpass, Rundtour']",['easy'],['Snowshoe'],6.89km,02:45h,331hm,"1,666 - 1,916m",rating-1,rating-2,70831
['Track for sledges in Pian Nara - Cancorì'],[],['Sledge'],3.93km,00:16h,5hm,"1,464 - 1,936m",rating-,rating-0,507989
['Auressio – Cresmino – Gerbi - Cavigliano'],['easy'],['Hiking'],6.71km,02:45h,398hm,296 - 854m,rating-2,rating-2,1006850
['Tegna – Castelliere – Ponte Brolla – Tegna'],['easy'],['Hiking'],4.61km,01:50h,322hm,251 - 528m,rating-2,rating-2,1006843
['Etappe 1: Gordevio-Brunescio-Alpe Nimi'],['medium'],['long-distance walking trail'],6.62km,03:22h,"1,407hm","315 - 1,722m",rating-3,rating-3,272878
['5- Seen- Wanderung'],['medium'],['Hiking'],11.51km,04:15h,443hm,"2,075 - 2,482m",rating-3,rating-3,260869
['Greina-Lucomagno: Capanna Scaletta - Capanna Bovarina'],['medium'],['Hiking'],13.18km,05:00h,722hm,"1,208 - 2,204m",rating-3,rating-4,132741
['Sonogno-Capanna Barone-Sonogno'],['difficult'],['long-distance walking trail'],21.17km,07:35h,"1,324hm","912 - 2,171m",rating-4,rating-5,524972
['Rasa'],['difficult'],['Mountainbike'],35.52km,05:58h,800hm,"194 - 1,316m",rating-5,rating-5,71348
['Loco - Vosa - Intragna'],['medium'],['Hiking'],5.98km,02:10h,277hm,337 - 683m,rating-2,rating-3,1006838
['Gordevio-Alpe Nimi-Gordevio'],['difficult'],['long-distance walking trail'],15.16km,07:40h,"1,592hm","315 - 1,723m",rating-3,rating-5,272879
['Kraftorte um den Ghiridone'],['medium'],['Thematic route'],7.37km,03:15h,754hm,"1,036 - 1,788m",rating-2,rating-3,859947
['Tessiner Anschlussweg zur Via Jakobi: Airolo - Andermatt'],['difficult'],['Pilgrimage'],19.88km,06:32h,972hm,"1,142 - 2,108m",rating-1,rating-6,525408
['Lugano e-MTB Tour - Etappe 5'],['medium'],['Cycling'],50.61km,03:45h,754hm,"271 - 1,140m",rating-3,rating-1,1011157
['Scenic Trail'],['difficult'],['Hiking'],51.77km,19:15h,"3,453hm","430 - 2,097m",rating-6,rating-6,1013198
['Salmone Trail'],['medium'],['Trailrunning'],15.71km,04:00h,"1,438hm","665 - 1,560m",rating-2,rating-4,194346
['Curzùtt and the Tibetan Bridge Carasc'],['medium'],['long-distance walking trail'],7.91km,03:00h,778hm,258 - 791m,rating-3,rating-3,463035
['Via Alta Vallemaggia - 6.Etappe: Barone Hütte-Fusio'],['difficult'],['Hiking'],13.85km,07:30h,"1,056hm","1,279 - 2,328m",rating-,rating-5,101993
['Nufenenpass: Airolo - Ulrichen'],[],['Hiking'],37.15km,00:40h,"1,338hm","1,142 - 2,478m",rating-,rating-0,260901
['Frasco-Capanna Efra-Frasco'],['difficult'],['long-distance walking trail'],17.4km,08:55h,"1,832hm","798 - 2,434m",rating-5,rating-5,524990
['Cimetta Trail'],['medium'],['Trailrunning'],13.24km,02:50h,598hm,"728 - 1,868m",rating-3,rating-3,89333
['Via Alta Vallemaggia - 1.Etappe: Cardada-Alpe Nimi Hütte'],['difficult'],['Hiking'],13.23km,07:30h,"1,356hm","1,328 - 2,167m",rating-,rating-5,101999
['Percorso Cardada-Cimetta 954'],['medium'],['Snowshoe'],4.73km,02:55h,380hm,"1,332 - 1,667m",rating-,rating-3,912386
['Trekking dei laghetti alpini - 3 Etappe: Robiei-Maria Luisa Hütte'],['medium'],['Hiking'],9.41km,04:00h,810hm,"1,855 - 2,635m",rating-4,rating-4,405223
['Denti delle vecchie'],['difficult'],['Hiking'],15.75km,04:35h,962hm,"596 - 1,477m",rating-5,rating-5,515181
"['Sementina, Capana Mognone']",['medium'],['Hiking'],6.36km,02:46h,779hm,"687 - 1,467m",rating-3,rating-4,607312
"['Monte Ferraro, Switzerland']",['easy'],['Hiking'],8.5km,02:44h,505hm,"863 - 1,367m",rating-4,rating-4,518605
['Viona - Monte di Lego'],['easy'],['Hiking'],2.57km,01:00h,382hm,"718 - 1,099m",rating-1,rating-3,635909
['Castagno Bike - Nr. 355'],['difficult'],['Mountainbike'],37.92km,05:20h,"1,275hm",290 - 955m,rating-3,rating-6,1000633
['Tenero nach Ascona'],['easy'],['Hiking'],9.34km,01:55h,27hm,194 - 210m,rating-1,rating-2,910533
['Dargo > Capanna prou > Lavill > Motto Blenio'],['medium'],['Hiking'],10.57km,04:19h,519hm,"416 - 2,089m",rating-2,rating-3,467863
['Madonna'],['easy'],['Hiking'],9.78km,03:17h,708hm,"381 - 1,052m",rating-3,rating-3,661448
['Cusié > Capanna Quarei > Laghetto dei Cadabi > Alpe di poxxo > Cusié'],['medium'],['Hiking'],13.19km,04:32h,"1,084hm","1,626 - 2,647m",rating-4,rating-3,469886
['Capanna Piansecco'],['easy'],['Snowshoe'],7.36km,02:35h,445hm,"1,541 - 1,983m",rating-3,rating-3,523709
['Giro ad anello'],['easy'],['Snowshoe'],13.41km,04:17h,619hm,"1,318 - 1,927m",rating-3,rating-3,546230
['Kulturtour durch Mendrisio'],['easy'],['Thematic route'],1.4km,00:30h,21hm,331 - 378m,rating-1,rating-1,74014
['2. Etappe: Capanna Arena-Alpe di Porcaresc-Vergeletto'],['medium'],['long-distance walking trail'],14.11km,04:00h,260hm,"896 - 1,847m",rating-3,rating-3,1006858
['Winterwanderung Collina Alta'],['easy'],['Winter hiking'],6.9km,02:15h,290hm,398 - 644m,rating-,rating-2,950814
['Tresa Bike - Nr. 353'],['easy'],['Mountainbike'],21.27km,02:10h,365hm,261 - 621m,rating-1,rating-1,1000630
['Wanderung San Salvatore – Morcote'],['easy'],['Hiking'],9.06km,02:45h,85hm,278 - 882m,rating-2,rating-1,83734
['Castagno Bike - Nr. 355'],['difficult'],['Mountainbike'],37.92km,05:20h,"1,275hm",290 - 955m,rating-3,rating-6,1000633
['Monti di Rima Margoneggia Rima'],['easy'],['Hiking'],13.11km,03:48h,844hm,"726 - 1,511m",rating-2,rating-3,593773
['Tenero nach Ascona'],['easy'],['Hiking'],9.34km,01:55h,27hm,194 - 210m,rating-1,rating-2,910533
"['Sementina, Capana Mognone']",['medium'],['Hiking'],6.36km,02:46h,779hm,"687 - 1,467m",rating-3,rating-4,607312
['Novaggio'],['easy'],['Hiking'],8.42km,02:49h,353hm,512 - 657m,rating-2,rating-2,541641
['Chiasso-Val di Muggio - via Piantagioni Vetta del monte generoso- coldrerio- chiasso'],['difficult'],['E-MTB'],49.04km,03:38h,"1,741hm","232 - 1,689m",rating-5,rating-6,588884
['Gottardo Bike - Stage 3'],['medium'],['Mountainbike'],39.12km,04:50h,"1,047hm","291 - 1,791m",rating-4,rating-4,455704
['Lago Miniera'],[],['Hiking'],8.8km,06:30h,640hm,"1,903 - 2,539m",rating-2,rating-3,7848
['Punkt 2585 - Lukmanier'],['medium'],['Ski tour'],4.18km,02:45h,771hm,"1,796 - 2,568m",rating-2,rating-4,65937
['1. Etappe: Vergeletto – Capanna Ribia'],['medium'],['long-distance walking trail'],7.84km,04:00h,"1,127hm","896 - 1,998m",rating-3,rating-3,1006847
['Camminata'],['medium'],['Hiking'],25.41km,05:32h,443hm,215 - 407m,rating-3,rating-4,564060
"['Pizzo Campolungo, Tre Corni (Pizzo Cana): Alpinkurs mit Schweizer Alpen Club']",[],['Via ferrata'],-,08:00h,-,-,rating-4,rating-5,8861
['3/4 Tagestour ohne Stress'],['medium'],['Mountainbike'],28.37km,02:25h,"1,388hm","253 - 1,563m",rating-5,rating-4,830688
['Ossasca - Cristallinahütte'],[],['Hiking'],6.8km,04:00h,"1,260hm","1,315 - 2,575m",rating-3,rating-4,7716
['Kulturtour durch Mendrisio'],['easy'],['Thematic route'],1.4km,00:30h,21hm,331 - 378m,rating-1,rating-1,74014
['Winter walk Campo Blenio'],['easy'],['Winter hiking'],2km,00:31h,32hm,"1,203 - 1,236m",rating-1,rating-2,507987
"['Sementina, Capana Mognone']",['medium'],['Hiking'],6.36km,02:46h,779hm,"687 - 1,467m",rating-3,rating-4,607316
['Wanderung San Salvatore – Morcote'],['easy'],['Hiking'],9.06km,02:45h,85hm,278 - 882m,rating-2,rating-1,83734
['Novaggio'],['easy'],['Hiking'],8.42km,02:49h,353hm,512 - 657m,rating-2,rating-2,541641
"['Grotto, Brissago, Switzerland']",['easy'],['Hiking'],0.83km,00:17h,59hm,511 - 571m,rating-1,rating-1,559810
['M.te MORELLO'],['easy'],['Hiking'],13.28km,03:16h,316hm,241 - 506m,rating-2,rating-3,541671
['Bignasco Stagna Sècc Bignasco'],['medium'],['Hiking'],13.26km,05:29h,"1,210hm","442 - 1,579m",rating-3,rating-5,811820
['Corona dei Pinci'],['easy'],['Hiking'],1.67km,00:41h,177hm,"1,101 - 1,277m",rating-2,rating-2,684230
['Cademario-Santa Maria'],['easy'],['Hiking'],6.16km,01:33h,162hm,722 - 790m,rating-1,rating-1,618206
['Alpe della Bolla - Adula UTOE - Laghetto Cadabi (Passo Laghetto) - Alpe Quarnei - Dandrio'],[],['Hiking'],25.3km,12:00h,"2,235hm","1,646 - 2,528m",rating-5,rating-4,6688
['Cima di Medeglia'],['easy'],['Hiking'],6.75km,01:59h,269hm,"767 - 1,256m",rating-1,rating-1,486565
['Lago Miniera'],[],['Hiking'],8.8km,06:30h,640hm,"1,903 - 2,539m",rating-2,rating-3,7848
['Denti della Vecchia'],['medium'],['Hiking'],15.23km,05:10h,972hm,"580 - 1,469m",rating-3,rating-4,636260
['Cima di Medeglia'],['easy'],['Hiking'],19.59km,05:08h,"1,086hm","198 - 1,255m",rating-1,rating-3,535180
['Winterwanderung Collina Alta'],['easy'],['Winter hiking'],6.9km,02:15h,290hm,398 - 644m,rating-,rating-2,950814
['Monte Lema - Miglieglia'],['medium'],['Mountainbike'],6.22km,00:30h,44hm,"738 - 1,557m",rating-2,rating-2,995320
['Dargo > Capanna prou > Lavill > Motto Blenio'],['medium'],['Hiking'],10.57km,04:19h,519hm,"416 - 2,089m",rating-2,rating-3,467863
"['Novaggio, Sentiero delle Meraviglie.']",['easy'],['Hiking'],7.08km,02:34h,362hm,515 - 661m,rating-1,rating-1,436599
['2. Etappe: Capanna Ribia-Zardin-Vergeletto'],['medium'],['long-distance walking trail'],9.84km,03:30h,277hm,"896 - 2,245m",rating-3,rating-3,1006848
['1. Etappe: Vergeletto – Capanna Ribia'],['medium'],['long-distance walking trail'],7.84km,04:00h,"1,127hm","896 - 1,998m",rating-3,rating-3,1006847
"['Grotto, Brissago, Switzerland']",['easy'],['Hiking'],0.83km,00:17h,59hm,511 - 571m,rating-1,rating-1,559810
['Lago di Robiei'],['easy'],['Hiking'],3.36km,01:15h,78hm,"1,897 - 1,967m",rating-2,rating-1,745949
['Chiasso-Val di Muggio - via Piantagioni Vetta del monte generoso- coldrerio- chiasso'],['difficult'],['E-MTB'],49.04km,03:38h,"1,741hm","232 - 1,689m",rating-5,rating-6,588884
"['Ponte Capriasca, Gola di Lago']",['medium'],['Hiking'],17.04km,04:08h,775hm,"433 - 1,079m",rating-3,rating-4,587554
['Brunescio pizzo rosso é ritorno'],['difficult'],['Hiking'],7.63km,02:55h,846hm,"1,515 - 2,369m",rating-3,rating-4,676152
['Vercacatall'],['medium'],['Hiking'],19.34km,04:09h,555hm,195 - 596m,rating-6,rating-6,753811
"['Piz Terri, 3.149 m']",['medium'],['High tour'],13.2km,08:00h,"1,491hm","1,620 - 3,043m",rating-5,rating-5,28525
['Pero e melo'],['medium'],['Hiking'],12.04km,04:46h,"1,085hm","1,491 - 2,447m",rating-2,rating-3,696349
['2. Etappe: Monte di Comino-Selna-Intragna'],['medium'],['long-distance walking trail'],7.14km,02:45h,245hm,"336 - 1,251m",rating-3,rating-4,1006874
['3/4 Tagestour ohne Stress'],['medium'],['Mountainbike'],28.37km,02:25h,"1,388hm","253 - 1,563m",rating-5,rating-4,830688
['Wanderung San Salvatore – Morcote'],['easy'],['Hiking'],9.06km,02:45h,85hm,278 - 882m,rating-2,rating-1,83734
['Giro ad anello'],['easy'],['Snowshoe'],13.41km,04:17h,619hm,"1,318 - 1,927m",rating-3,rating-3,546230
['2. Etappe: Capanna Ribia-Zardin-Vergeletto'],['medium'],['long-distance walking trail'],9.84km,03:30h,277hm,"896 - 2,245m",rating-3,rating-3,1006848
['Alpe della Bolla - Adula UTOE - Laghetto Cadabi (Passo Laghetto) - Alpe Quarnei - Dandrio'],[],['Hiking'],25.3km,12:00h,"2,235hm","1,646 - 2,528m",rating-5,rating-4,6688
['Capanna Piansecco'],['easy'],['Snowshoe'],7.36km,02:35h,445hm,"1,541 - 1,983m",rating-3,rating-3,523709
['Dargo > Capanna prou > Lavill > Motto Blenio'],['medium'],['Hiking'],10.57km,04:19h,519hm,"416 - 2,089m",rating-2,rating-3,467863
['Tre laghetti'],['medium'],['Hiking'],15.89km,06:14h,722hm,"1,192 - 2,480m",rating-4,rating-4,713801
['Camminata'],['medium'],['Hiking'],25.41km,05:32h,443hm,215 - 407m,rating-3,rating-4,564060
['Discovering the forest with an e-bike'],['medium'],['Cycling'],30.95km,08:00h,245hm,"205 - 1,123m",rating-4,rating-4,63618
['Madonna'],['easy'],['Hiking'],9.78km,03:17h,708hm,"381 - 1,052m",rating-3,rating-3,661448
['breno-alpe mageno-zottone-forcola di atasio-breno'],['medium'],['Hiking'],10.96km,03:25h,822hm,"776 - 1,620m",rating-3,rating-3,545447
['2. Etappe: Capanna Arena-Alpe di Porcaresc-Vergeletto'],['medium'],['long-distance walking trail'],14.11km,04:00h,260hm,"896 - 1,847m",rating-3,rating-3,1006858
['Chiasso-Val di Muggio - via Piantagioni Vetta del monte generoso- coldrerio- chiasso'],['difficult'],['E-MTB'],49.04km,03:38h,"1,741hm","232 - 1,689m",rating-5,rating-6,588884
['Lago di Robiei'],['easy'],['Hiking'],3.36km,01:15h,78hm,"1,897 - 1,967m",rating-2,rating-1,745949
['Castagnola-Bré-Cureggia-Pregassona-Castagnola'],['easy'],['Hiking'],14.42km,03:17h,568hm,274 - 793m,rating-1,rating-3,1012243
['Monte Boglia'],['easy'],['Hiking'],11.56km,03:10h,803hm,"787 - 1,512m",rating-1,rating-1,935041
['Lucomagno'],['medium'],['Hiking'],13.31km,05:00h,756hm,"1,755 - 2,434m",rating-2,rating-4,407111
['Via Alta Vallemaggia - 5.Etappe: Tomeo Hütte-Barone Hütte'],['difficult'],['Hiking'],10.08km,08:00h,"1,381hm","1,738 - 2,564m",rating-,rating-5,101992
['Herbst im Valle Maggia - Etappe 5 - Zum höchsten Glockenturm des Tessins'],['medium'],['Hiking'],8.68km,04:00h,850hm,"557 - 1,251m",rating-3,rating-4,154412
['Laghetti della Leventina'],['medium'],['Hiking'],17.42km,05:47h,506hm,"1,170 - 2,073m",rating-3,rating-5,723278
['Locarno-Arcegno-Locarno'],[],['Cycling'],22.34km,02:38h,338hm,198 - 448m,rating-,rating-0,172488
['Strada Alta'],['difficult'],['Mountainbike'],44.31km,04:13h,"1,217hm","337 - 1,422m",rating-6,rating-5,933857
['Skulpturenweg'],['easy'],['Thematic route'],1.47km,00:30h,66hm,293 - 359m,rating-1,rating-1,109924
['Sentiero Cristallina - Etappe 2: San Carlo - Capanna Cristallina'],['difficult'],['long-distance walking trail'],12.67km,05:30h,"1,670hm","939 - 2,571m",rating-3,rating-5,100092
['Monte Generoso piantagioni'],['medium'],['E-MTB'],45km,03:01h,"1,631hm","237 - 1,693m",rating-5,rating-4,894436
['Locarno-Cugnasco-Locarno'],[],['Cycling'],21.76km,01:32h,109hm,194 - 231m,rating-,rating-0,172482
['Bignasco-Fusio'],[],['Cycling'],17.39km,04:10h,885hm,"438 - 1,288m",rating-,rating-0,172446
['Herbst im Valle Maggia - Etappe 3 - Die Ziegenmauer am Pizzo Bombögn'],['medium'],['Hiking'],10.15km,04:15h,830hm,"1,377 - 2,012m",rating-3,rating-4,154414
['Sass Malt Ristoro'],['medium'],['Hiking'],9.43km,04:13h,"1,048hm","395 - 1,425m",rating-3,rating-4,406899
['Herbst im Valle Maggia - Etappe 6 - Von Gordevio nach Cardada'],['medium'],['Hiking'],10.89km,05:00h,"1,200hm","315 - 1,466m",rating-3,rating-4,154415
['Locarno-Bosco Gurin'],[],['Cycling'],43.44km,06:35h,"1,486hm","202 - 1,496m",rating-,rating-0,172479
['Carasc Hängebrücke'],['easy'],['Hiking'],4km,02:30h,343hm,291 - 821m,rating-2,rating-3,325998
['Auf den Spuren des Herrn Geiser'],['easy'],['Thematic route'],6.63km,02:45h,433hm,"679 - 1,026m",rating-,rating-2,110091
['Locarno-Campo Vallemaggia'],[],['Cycling'],44.76km,06:40h,"1,359hm","199 - 1,331m",rating-,rating-0,172469
['Capanna Gorda'],['medium'],['Snowshoe'],14.62km,04:21h,717hm,"1,190 - 1,804m",rating-4,rating-5,971625
['Herbst im Valle Maggia - Etappe 2 - Zur Bergkirche von Mario Botta'],['medium'],['Hiking'],9.69km,04:00h,800hm,"1,170 - 2,079m",rating-3,rating-4,154417
['Avegno-Broglio'],[],['Cycling'],27.59km,03:03h,593hm,291 - 718m,rating-,rating-0,172487
['Losone-Porera'],[],['Cycling'],10.4km,02:39h,874hm,"231 - 1,105m",rating-,rating-0,172475
['Lago Ritom'],[],['Hiking'],8.7km,01:30h,181hm,"1,781 - 1,930m",rating-1,rating-2,6843
['Sentiero Cristallina - Etappe 3: Capanna Cristallina - Airolo'],['difficult'],['long-distance walking trail'],16.71km,05:00h,224hm,"1,133 - 2,570m",rating-3,rating-5,100094
['Herbst im Valle Maggia - Etappe 4 - Auf den Spuren der Transhumanz'],['easy'],['Hiking'],9.17km,03:00h,290hm,438 - 891m,rating-,rating-2,154413
['Gordola-Sonogno'],[],['Cycling'],24.79km,04:23h,"1,054hm",228 - 917m,rating-,rating-0,172493
['Bignasco-San Carlo'],[],['Cycling'],11.35km,02:30h,517hm,441 - 942m,rating-,rating-0,172447
['Locarno-Palagnedra'],[],['Cycling'],41.28km,03:10h,607hm,195 - 654m,rating-,rating-0,172478
['Castagnola-Bré-Cureggia-Pregassona-Castagnola'],['easy'],['Hiking'],14.42km,03:17h,568hm,274 - 793m,rating-1,rating-3,1012243
['Alpe di Neggia Bike - präsentiert von supertrail.guide'],['difficult'],['Mountainbike'],23.1km,-,"1,372hm","196 - 1,387m",rating-4,rating-6,300532
['Sentiero Cristallina - Etappe 2: San Carlo - Capanna Cristallina'],['difficult'],['long-distance walking trail'],12.67km,05:30h,"1,670hm","939 - 2,571m",rating-3,rating-5,100092
['Skulpturenweg'],['easy'],['Thematic route'],1.47km,00:30h,66hm,293 - 359m,rating-1,rating-1,109924
['Locarno-Arcegno-Locarno'],[],['Cycling'],22.34km,02:38h,338hm,198 - 448m,rating-,rating-0,172488
