title,difficulty,sport,length,time,climb,minmax,technique,fitness,ID
['Schleifenroute CH / Zürich - Winterthur / Etappe 23'],[],['Cycling'],23.77km,02:09h,404hm,408 - 614m,rating-,rating-0,62367
['Buchenegg loop'],['easy'],['Hiking'],4.73km,01:16h,326hm,785 - 901m,rating-2,rating-2,915867
['Prehistoric circuit'],['easy'],['Thematic route'],0.95km,02:00h,43hm,548 - 591m,rating-1,rating-2,63499
['Schleifenroute CH / Winterthur -  Stein am Rhein / Etappe 24'],[],['Cycling'],26.48km,02:10h,355hm,374 - 616m,rating-,rating-0,61862
['Kloten - Regensdorf'],['easy'],['Hiking'],12.44km,02:05h,116hm,418 - 493m,rating-3,rating-5,978493
['Predator circuit'],['easy'],['Thematic route'],0.77km,02:00h,23hm,557 - 583m,rating-1,rating-2,67710
['200915.Langnau Tierpark'],['easy'],['Hiking'],0.9km,00:45h,-,618 - 620m,rating-1,rating-1,860358
['Uetliberg Triemli-MTB-Trail'],['medium'],['Mountainbike'],6.39km,01:00h,249hm,481 - 859m,rating-,rating-3,96480
['Sihlwald - Albishorn - Bürglen - Albispass - Buchenegg - Felsenegg'],['medium'],['Hiking'],13.15km,02:47h,680hm,481 - 908m,rating-4,rating-5,917594
['Rigi'],['medium'],['Mountainbike'],94.49km,05:32h,"2,515hm","413 - 1,792m",rating-3,rating-5,871601
['Bachtel Runde EZL'],[],['Mountainbike'],6.2km,01:10h,380hm,"735 - 1,116m",rating-,rating-0,744961
['Reformationskriege und Archäologie (Ausflug in die Vergangenheit)'],[],['Thematic route'],9.45km,02:27h,46hm,439 - 616m,rating-,rating-0,444761
"['200930 Truttikon Basadingen  3,2 km + 19 m  -56 m']",['easy'],['Hiking'],6.1km,03:01h,-,461 - 484m,rating-1,rating-1,886877
['9 km round to eschenberg'],[],['Hiking'],8.9km,01:31h,214hm,440 - 589m,rating-3,rating-3,347324
['Trails'],['medium'],['Mountainbike'],39.85km,02:26h,863hm,451 - 824m,rating-5,rating-4,860559
"['2001004 Andelfingen Schloss  1,1 km  + 41 m  -16 m']",['easy'],['Hiking'],1.1km,-,-,392 - 392m,rating-1,rating-1,886876
['Schaffhausen - Rheinfall - Jestetten (DE)'],['medium'],['Hiking'],18.69km,04:07h,786hm,353 - 440m,rating-2,rating-5,569711
['Kloten - Regensdorf'],['easy'],['Hiking'],12.44km,02:05h,116hm,418 - 493m,rating-3,rating-5,978493
"['Wetzikon, Zürich']",[],['Hiking'],2.3km,00:50h,8hm,588 - 596m,rating-,rating-,500644
['Buchenegg loop'],['easy'],['Hiking'],4.73km,01:16h,326hm,785 - 901m,rating-2,rating-2,915867
