title,difficulty,sport,length,time,climb,minmax,technique,fitness,ID
['Runda Sinestra'],['medium'],['Cycling'],36.17km,03:25h,"1,052hm","1,112 - 1,974m",rating-,rating-3,1034253
['Sogn Carli (All Mountain)'],['medium'],['Mountainbike'],33.52km,05:00h,"1,333hm","698 - 1,612m",rating-3,rating-4,541520
['370 Libi-Rundweg'],['medium'],['Winter hiking'],9km,03:30h,480hm,"1,547 - 2,019m",rating-2,rating-3,129771
['Flüeseen (Juf - Stallerberg - Flüeseen - Juf)'],['medium'],['Hiking'],8.65km,03:45h,770hm,"2,125 - 2,838m",rating-2,rating-4,129835
['Laax Dorf - Laax Talstation'],['easy'],['Winter hiking'],2.42km,00:44h,91hm,"1,017 - 1,103m",rating-1,rating-2,506888
['Schlittada-Panoramica'],[],['Sledge'],10.23km,01:30h,44hm,"1,257 - 2,154m",rating-,rating-0,89313
['Weisshorngipfel - Sattelhütte - Mittelstation'],['medium'],['Winter hiking'],3.48km,01:48h,634hm,"2,010 - 2,644m",rating-3,rating-4,98034
['E-Bike Tour von St. Antönien zum Bärgli'],['easy'],['Cycling'],14.68km,01:45h,725hm,"1,413 - 2,135m",rating-1,rating-2,224330
['Untervaz'],['medium'],['Hiking'],15.8km,05:30h,966hm,"561 - 1,527m",rating-2,rating-4,131580
['Motta Naluns – Alp Clünas – Alp Laret – Ftan – Scuol'],['medium'],['Hiking'],15km,04:45h,358hm,"1,290 - 2,508m",rating-2,rating-3,280965
['Kurze Rheinschlucht Runde mit ÖV'],['medium'],['Trailrunning'],12.67km,02:21h,414hm,621 - 866m,rating-3,rating-3,506725
['Rundweg Munsaus (Kinderwagentauglich)'],['medium'],['Hiking'],8.9km,02:30h,238hm,"1,033 - 1,284m",rating-2,rating-3,354747
['Forno Panoramaweg - Rundtour'],['difficult'],['Hiking'],17.07km,08:30h,800hm,"1,787 - 2,750m",rating-4,rating-5,141182
['Raschainas - Alp Fops'],['easy'],['Snowshoe'],2.38km,01:06h,223hm,"1,664 - 1,887m",rating-,rating-2,513564
['Smaragdweg St. Moritz - Sils'],['medium'],['Hiking'],16.97km,04:30h,213hm,"1,769 - 1,904m",rating-1,rating-4,132274
['Tschiertschen - Urdenfürggli - Lenzerheide (04)'],[],['Hiking'],14.29km,05:41h,"1,216hm","1,332 - 2,546m",rating-,rating-0,691452
['Bahnentour Engadin St. Moritz'],['medium'],['Mountainbike'],89.76km,18:20h,"5,761hm","1,699 - 3,023m",rating-3,rating-4,175557
"['Arosa, Talstation Hörnli über Älpisee, Weishorn nach Meran']",['medium'],['Hiking'],17.56km,04:06h,"1,109hm","1,827 - 2,643m",rating-5,rating-5,257953
"[""STM-DW - Chamanna d'Es-cha""]",['difficult'],['Hiking'],14.7km,06:25h,897hm,"1,686 - 2,594m",rating-,rating-5,127519
['Weisshorngipfel – Sattelhütte – Scheidegg – Mittelstation'],['medium'],['Winter hiking'],7.45km,03:19h,79hm,"1,939 - 2,648m",rating-2,rating-3,108663
['Avers-Juppa - Avers-Juf'],['easy'],['Winter hiking'],2.69km,00:45h,138hm,"2,010 - 2,124m",rating-,rating-2,129757
['Churwalden - Windegga - Fuulberg - Stätzerhorn'],['medium'],['Trailrunning'],12.31km,03:20h,"1,554hm","1,242 - 2,574m",rating-4,rating-3,853393
['Via Sett 4: Über den Septimerpass'],['medium'],['Thematic route'],13.43km,03:10h,557hm,"1,460 - 2,320m",rating-3,rating-4,43379
['2-Tagestour T4 Pass Nalps - Cadlimohütte'],['difficult'],['High tour'],27.42km,11:00h,"1,478hm","1,910 - 2,725m",rating-,rating-5,89626
['Alpleben Somtgant-Radons (Kinderwagengerecht)'],['easy'],['Thematic route'],6.5km,01:51h,115hm,"1,867 - 2,218m",rating-1,rating-2,137232
"['Engadin St. Moritz Ultraks Trail ""30K""']",['medium'],['Trailrunning'],30.1km,-,"1,719hm","1,759 - 2,746m",rating-3,rating-4,74495
['699 Panyer Rundweg'],['medium'],['Hiking'],15.93km,05:49h,984hm,"1,336 - 2,195m",rating-4,rating-4,86295
"[""Plang la Curvanera - Pass digls Orgels - Pass d'Ela - Preda""]",['difficult'],['Hiking'],18.93km,07:00h,"1,494hm","1,747 - 2,821m",rating-5,rating-5,66824
['Surselva 3 Tages-Rundtour (E-Mountainbike)'],['medium'],['Cycling'],110.84km,12:00h,"3,369hm","698 - 1,681m",rating-2,rating-3,152851
"['Engadin St. Moritz Ultraks Trail ""16K""']",['easy'],['Trailrunning'],16.3km,-,"1,300hm","1,814 - 2,716m",rating-2,rating-2,74494
['Runda Curnera'],['medium'],['Racing'],50.67km,03:05h,"1,208hm","1,140 - 2,044m",rating-,rating-3,1034258
['Von der Val Lumnezia nach Obersaxen'],['difficult'],['Snowshoe'],12.19km,06:00h,803hm,"1,255 - 2,182m",rating-,rating-5,132719
"['Ein Berg im Fluss, Glaspass']",['medium'],['Thematic route'],7.27km,02:45h,393hm,"1,813 - 2,123m",rating-,rating-3,129941
['Gadäwäg Klosters'],['easy'],['Hiking'],3.89km,01:10h,109hm,"1,277 - 1,389m",rating-,rating-2,1000760
['Pelegrinadi - Mit Sinnen und Sinn von Kirche zu Kirche'],['easy'],['Thematic route'],18.57km,05:00h,813hm,"957 - 1,555m",rating-2,rating-2,894233
['Bike-Trail Chè d’Mot'],['medium'],['Mountainbike'],4.25km,00:55h,226hm,"1,787 - 2,013m",rating-4,rating-3,524969
['Never End Trail (695)'],['difficult'],['Mountainbike'],7.25km,00:25h,1hm,"1,086 - 2,213m",rating-6,rating-3,132169
['Mises Grond Cavorgia  Rundtour'],['easy'],['Snowshoe'],5.07km,02:30h,300hm,"1,350 - 1,649m",rating-1,rating-2,478960
['Sent - Vastur (retour)'],['easy'],['Winter hiking'],6.17km,02:00h,225hm,"1,430 - 1,656m",rating-2,rating-2,69078
['Winterwanderweg Schuderser Maiensäss'],['medium'],['Winter hiking'],5.72km,02:45h,400hm,"1,285 - 1,635m",rating-1,rating-3,29419
['Rundwanderung: Trin Porclis'],['easy'],['Hiking'],4.6km,01:15h,104hm,779 - 867m,rating-1,rating-2,132196
['Urdental Trail'],['difficult'],['Mountainbike'],2.13km,00:33h,153hm,"2,392 - 2,545m",rating-4,rating-3,535876
['Motta Naluns – Alp Laret – Val Tasna – Scuol'],['difficult'],['Mountainbike'],23.54km,03:00h,603hm,"1,294 - 2,512m",rating-4,rating-4,848634
['Seenwanderung über das Rothorn nach Lenzerheide'],['medium'],['Hiking'],11.06km,05:20h,"1,131hm","1,730 - 2,855m",rating-3,rating-4,421217
['Orte der Magie - Lumbrein'],['medium'],['Hiking'],8.75km,03:00h,306hm,"1,321 - 1,554m",rating-1,rating-3,132919
['Fuorcla Salet'],['difficult'],['Hiking'],14.62km,07:15h,"1,450hm","1,507 - 2,825m",rating-6,rating-6,52725
['FLI-WIW - Falera dorp'],['easy'],['Winter hiking'],3.41km,02:00h,80hm,"1,200 - 1,248m",rating-1,rating-0,481559
['Lai da Vons'],['medium'],['Hiking'],12.39km,05:00h,795hm,"978 - 2,136m",rating-3,rating-4,129889
['Avers-Juppa - Avers-Juf'],['easy'],['Winter hiking'],2.69km,00:45h,138hm,"2,010 - 2,124m",rating-,rating-2,129757
['Helsana Trail Chur: Mittlerer Trail'],['medium'],['Running'],10.19km,01:42h,267hm,641 - 864m,rating-2,rating-4,163572
['Schneeschuhwanderung Cavaglia'],[],['Snowshoe'],3.83km,01:15h,69hm,"1,692 - 1,761m",rating-,rating-0,163538
['Bella Vista Brigels (Gravel)'],['easy'],['Cycling'],9.17km,01:00h,274hm,"1,036 - 1,286m",rating-1,rating-1,691516
['Wanderung zum Lai Tigiel'],[],['Hiking'],20.3km,07:15h,"1,476hm","1,204 - 2,540m",rating-,rating-0,229755
"['Kindererlebnisweg «Zwergenwald», Andeer']",['easy'],['Thematic route'],1.72km,01:30h,76hm,"978 - 1,067m",rating-,rating-2,129870
['FlI-HDW - Stadswandeling Chur'],[],['Hiking'],3.42km,00:56h,65hm,584 - 649m,rating-,rating-0,697132
['Curtginatsch'],['difficult'],['Mountainbike'],30.82km,05:30h,"1,438hm","978 - 2,343m",rating-5,rating-6,129936
['GPS Albula-Tour'],['medium'],['Mountainbike'],48.17km,05:00h,"1,296hm","834 - 1,520m",rating-3,rating-4,19182
['Feldis - Dreibündenstein - Rundwanderung'],['difficult'],['Hiking'],15.34km,05:30h,757hm,"1,470 - 2,159m",rating-2,rating-5,129812
"['Schanfigger Höhenweg, 3. Etappe, Arosa - Sapün']",['medium'],['long-distance walking trail'],11.28km,04:00h,600hm,"1,605 - 2,085m",rating-4,rating-4,563585
['FLI-RACE - Flims - Ilanz - Valendas'],[],['Cycling'],30.14km,02:42h,553hm,"669 - 1,112m",rating-,rating-0,613201
['Trin Mulin – Ruinaulta – Valendas'],[],['Hiking'],10.17km,02:30h,364hm,619 - 886m,rating-,rating-0,23697
['Panorama Höhenwanderung: Crap Sogn Gion - Fuorcla - Alp Nagens'],['medium'],['Hiking'],9.49km,02:45h,365hm,"1,954 - 2,309m",rating-2,rating-3,132192
['Schlittelweg Nufenen'],['easy'],['Sledge'],1.94km,00:45h,1hm,"1,569 - 1,750m",rating-,rating-2,129968
['Wanderung Hängebrücke Val da Tersnaus'],['easy'],['Hiking'],3.16km,01:15h,217hm,"932 - 1,108m",rating-1,rating-2,167118
"['Um Su Rundtour, Lumbrein']",['medium'],['Hiking'],16.88km,06:30h,"1,122hm","1,383 - 2,418m",rating-2,rating-4,132859
['Burgenweg Domleschg'],['medium'],['Thematic route'],16.05km,04:33h,325hm,616 - 805m,rating-2,rating-3,129819
['Schlittelweg Brün'],['medium'],['Sledge'],3.05km,02:00h,325hm,"1,290 - 1,615m",rating-,rating-4,84011
['Alp Rona'],[],['Hiking'],7.96km,02:42h,437hm,"1,351 - 1,764m",rating-,rating-0,935513
['Kronenjoch'],['difficult'],['Hiking'],20.77km,07:15h,797hm,"1,582 - 2,973m",rating-4,rating-5,17622
['viaSpluga: von Zillis nach Andeer'],['medium'],['Hiking'],6.76km,01:52h,164hm,"932 - 1,093m",rating-2,rating-3,269640
['Savognin - Tinizong - Savognin (Kinderwagengerecht)'],['easy'],['Hiking'],6.23km,02:00h,170hm,"1,172 - 1,321m",rating-2,rating-2,80696
['Route Preda – Preda'],['easy'],['Hiking'],3.02km,00:55h,64hm,"1,748 - 1,795m",rating-2,rating-2,63575
['Kartitscha - Miraniga - Meierhof'],['easy'],['Sledge'],4.1km,00:45h,-,"1,314 - 1,798m",rating-1,rating-2,132923
['Gfroren Horn'],['medium'],['Ski tour'],6.48km,02:00h,882hm,"1,862 - 2,744m",rating-3,rating-4,1012548
['Trin Mulin – Ruinaulta – Valendas'],[],['Hiking'],10.17km,02:30h,364hm,619 - 886m,rating-,rating-0,23697
['E-Bike: Sapün Runde'],['medium'],['Mountainbike'],24.88km,03:45h,"1,031hm","1,261 - 1,832m",rating-2,rating-4,487910
['Corviglia Attack'],['medium'],['Trailrunning'],25.27km,05:15h,"1,357hm","1,772 - 2,763m",rating-3,rating-3,362616
['Panoramaweg (Gotschnagrat - Davos Platz)'],['medium'],['Hiking'],15.99km,04:30h,357hm,"1,558 - 2,346m",rating-2,rating-4,132520
['Samnaun-Plan – Tschischanaderet (W4)'],['medium'],['Winter hiking'],3.4km,01:10h,201hm,"1,733 - 1,934m",rating-3,rating-2,159453
['SNOOC - Schlittelweg Mompé Medel mit Wander-Aufstieg'],['easy'],['Sledge'],2.78km,00:03h,1hm,"1,307 - 1,591m",rating-2,rating-2,979135
['Fürhörnli'],['medium'],['Mountainbike'],35.78km,05:52h,"1,832hm","590 - 2,025m",rating-4,rating-4,610984
['Sils - Lej Sgrischus - Val Fex'],['easy'],['Hiking'],19.2km,04:00h,"1,217hm","1,811 - 2,648m",rating-3,rating-3,83356
['Familientour im Flimserwald'],['medium'],['Mountainbike'],11.9km,01:30h,260hm,"941 - 1,070m",rating-3,rating-2,132209
['206 Rofna Lantsch'],['easy'],['Winter hiking'],5.1km,01:40h,166hm,"1,301 - 1,467m",rating-,rating-2,13550
['Bahnentour: Vorab Trail'],['difficult'],['Mountainbike'],30.86km,03:15h,"1,875hm","1,081 - 2,565m",rating-5,rating-4,166297
['Sulzfluh 2817 m'],['difficult'],['Ski tour'],7.21km,04:30h,"1,350hm","1,460 - 2,817m",rating-5,rating-5,50154
['Alp Valpun'],[],['Hiking'],5.61km,02:10h,633hm,"1,250 - 1,883m",rating-,rating-0,935509
['Tschiertschen - Uf Wald - Erdpyramiden - Molinis (12)'],[],['Hiking'],6.41km,02:09h,210hm,"1,040 - 1,345m",rating-,rating-0,717178
['Stampa - Soglio - Castasegna'],['medium'],['Hiking'],7.92km,03:00h,219hm,"686 - 1,097m",rating-3,rating-2,48125
['Radons - Alp Schmorras  (Kinderwagengerecht)'],['medium'],['Hiking'],9.17km,03:05h,413hm,"1,865 - 2,278m",rating-,rating-3,76618
['Capricorn Pirsch - Die digitale Schatzsuche'],['easy'],['Thematic route'],5.09km,03:00h,431hm,"1,487 - 1,782m",rating-2,rating-2,65636
"['Susauna, das Tor zum Scalettapass']",['medium'],['Hiking'],2.97km,00:45h,39hm,"1,636 - 1,680m",rating-2,rating-3,421198
['STM-HDW - Unterer Schafberg - Alp Languard'],['medium'],['Hiking'],7.78km,02:53h,508hm,"1,790 - 2,294m",rating-2,rating-3,127467
"[""Senda d'art - Kunst am Rhein""]",['easy'],['Hiking'],4km,01:00h,20hm,846 - 864m,rating-1,rating-1,163328
['Quellrheinweg A: Tomasee - Tschamut'],['medium'],['Hiking'],10.65km,04:00h,463hm,"1,623 - 2,368m",rating-2,rating-3,132861
['St. Moritz - Meierei - Lej da Staz - Celerina / Pontresina'],['easy'],['Hiking'],4.64km,01:15h,54hm,"1,717 - 1,822m",rating-1,rating-1,432242
['Schlittelweg Patiarm - Vignogn'],['easy'],['Sledge'],3.86km,00:25h,-,"1,272 - 1,721m",rating-,rating-2,155473
['Abenteuer- und Kulturweg – «Puntins Ots Uina»'],['medium'],['Thematic route'],6.29km,03:00h,591hm,"1,109 - 1,546m",rating-3,rating-3,56399
['Kloster Disentis - Caischavedra - Bostg'],['medium'],['Trailrunning'],20.02km,04:18h,"1,075hm","1,137 - 1,995m",rating-2,rating-4,622306
['Scansinas - Alp Sogn Martin'],['easy'],['Winter hiking'],3.21km,00:45h,114hm,"1,896 - 2,009m",rating-2,rating-2,507024
"['Murmeltier-Lehrpfad, Avers-Bergalga']",['easy'],['Thematic route'],7.58km,02:00h,130hm,"1,980 - 2,078m",rating-1,rating-2,129856
['Riedchopf 2552 m'],['medium'],['Ski tour'],5.25km,03:15h,"1,090hm","1,460 - 2,550m",rating-4,rating-4,50120
['3 Dörfer Wanderung'],['medium'],['Hiking'],11.09km,03:55h,557hm,"901 - 1,284m",rating-2,rating-3,1017272
['Gadäwäg Klosters'],['easy'],['Hiking'],3.89km,01:10h,109hm,"1,277 - 1,389m",rating-,rating-2,1000760
['Runda Curnera'],['medium'],['Racing'],50.67km,03:05h,"1,208hm","1,140 - 2,044m",rating-,rating-3,1034258
['Forscherparcours Alp Flix'],['easy'],['Thematic route'],1.66km,04:00h,54hm,"1,917 - 1,969m",rating-,rating-2,87972
['Kolumbansweg Schweiz - 18. Etappe Lenzerheide - Savognin'],[],['Hiking'],22.42km,06:45h,643hm,"846 - 1,474m",rating-,rating-0,953453
['Lag Serein - Trail'],['difficult'],['Trailrunning'],10.46km,02:30h,931hm,"1,220 - 2,151m",rating-2,rating-5,172330
['Orchideenwanderung: Flims - Conn'],['easy'],['Thematic route'],3.04km,00:50h,-,"968 - 1,088m",rating-2,rating-2,658357
['Natèas Bike: Motta Naluns – Prui – Natèas – Ftan – Scuol (447)'],['difficult'],['Mountainbike'],14.26km,01:15h,440hm,"1,283 - 2,152m",rating-4,rating-3,243700
['Chreuz'],['easy'],['Ski tour'],8.16km,05:05h,637hm,"1,532 - 2,223m",rating-2,rating-2,70386
['STM-DW - Forcola di Livigno - Val da Fain'],['medium'],['Hiking'],16.76km,05:20h,514hm,"2,059 - 2,515m",rating-3,rating-4,127417
['Via Engiadina Weitwanderweg'],['medium'],['Winter hiking'],46.81km,13:15h,990hm,"1,280 - 2,301m",rating-2,rating-4,244037
['Somtgant - Piz Martegnas - Somtgant'],['medium'],['Hiking'],8.24km,03:04h,791hm,"1,886 - 2,639m",rating-4,rating-4,66260
['Hohe Promenade Davos'],['easy'],['Winter hiking'],3.38km,00:55h,65hm,"1,558 - 1,623m",rating-,rating-1,908585
['Pischa Panoramatour'],['medium'],['Winter hiking'],6.24km,01:50h,75hm,"2,406 - 2,482m",rating-2,rating-3,908589
['Fürhörnli / Montalin'],['difficult'],['Hiking'],16.41km,06:30h,"1,295hm","592 - 1,888m",rating-3,rating-5,49363
['3-Dörfer-Trail'],['difficult'],['Snowshoe'],8.06km,02:45h,133hm,"897 - 1,191m",rating-3,rating-5,946854
['EX Op de thee in het Survretta House'],[],['Hiking'],8.9km,02:37h,283hm,"1,768 - 1,962m",rating-,rating-0,919442
['Rundweg Munsaus (Kinderwagentauglich)'],['medium'],['Hiking'],8.9km,02:30h,238hm,"1,033 - 1,284m",rating-2,rating-3,354747
['#Aussichtsmeister - leicht (3 Posten)'],['medium'],['Hiking'],12.46km,04:05h,695hm,"1,506 - 1,971m",rating-2,rating-4,812711
['Senda Val Müstair (Süsom Givè - Alp da Munt - Alp Champatsch - Lü - Müstair)'],['medium'],['Hiking'],19.54km,06:00h,396hm,"1,266 - 2,257m",rating-3,rating-4,66271
['Rundstrecke Lai Lung – Lai Ner'],['difficult'],['Trailrunning'],22.89km,03:30h,"1,140hm","974 - 1,889m",rating-,rating-6,805138
['Märchenweg Val Bever'],['easy'],['Thematic route'],5.07km,01:30h,118hm,"1,705 - 1,823m",rating-1,rating-2,132341
['Segnas - Bostg Gipfeltour'],['medium'],['Snowshoe'],8.4km,04:00h,702hm,"1,315 - 1,981m",rating-3,rating-4,75612
['Talwanderweg im Winter'],['easy'],['Winter hiking'],3.44km,00:58h,25hm,"1,708 - 1,819m",rating-1,rating-2,170354
['Piz Posta Biala'],['medium'],['Ski tour'],5.73km,05:00h,"1,711hm","1,345 - 2,979m",rating-4,rating-4,60626
['Piz Badus / Six Madun'],['medium'],['Ski tour'],14.18km,04:00h,"1,105hm","1,629 - 2,879m",rating-3,rating-3,65673
['Schneeschuhtour Nr. 200 Falera - Curnius'],['easy'],['Snowshoe'],4.03km,01:45h,400hm,"1,234 - 1,641m",rating-2,rating-2,132149
['Igis - Ganda - Landquart'],['medium'],['Hiking'],10.04km,02:30h,56hm,523 - 579m,rating-1,rating-3,131599
['In the Swiss “Grand Canyon”'],['easy'],['Hiking'],4.43km,01:30h,168hm,643 - 733m,rating-,rating-1,22945
['Sertig Dörfli - Wasserfall'],['easy'],['Hiking'],3.82km,01:00h,54hm,"1,856 - 1,904m",rating-1,rating-1,339424
['Crest da Tiarms'],['medium'],['Mountainbike'],23.28km,03:30h,493hm,"698 - 2,467m",rating-3,rating-4,701661
['Plan dal Növ - Guarda'],['easy'],['Sledge'],1.8km,00:10h,-,"1,654 - 1,839m",rating-1,rating-2,71740
['Mit Kinderwagen Von Sedrun nach Curaglia'],['medium'],['Hiking'],11.6km,04:00h,440hm,"1,267 - 1,632m",rating-1,rating-3,88942
['Sand Trail'],[],['Mountainbike'],1.01km,00:05h,-,604 - 779m,rating-,rating-0,539363
['Pischa - präsentiert von supertrail.guide'],['medium'],['Mountainbike'],27.9km,-,"1,147hm","1,541 - 2,491m",rating-4,rating-5,121740
['rhiienergie Trail Tamins'],['medium'],['Nordic Walking'],7.21km,01:52h,270hm,607 - 823m,rating-2,rating-3,163576
['Sedrun - Stagias - Disentis'],['easy'],['Hiking'],14.03km,05:00h,574hm,"1,102 - 1,633m",rating-2,rating-2,53419
['570 Danusa Rundtrail (markierter Trail)'],['easy'],['Snowshoe'],5.85km,02:30h,230hm,"1,631 - 1,825m",rating-2,rating-2,74953
"['Piz Glims, 2868 m']",['medium'],['Hiking'],15.91km,08:15h,"1,447hm","1,429 - 2,869m",rating-4,rating-4,110605
['Lag da Laus - Trail'],['medium'],['Trailrunning'],20.32km,03:00h,887hm,"968 - 1,671m",rating-3,rating-3,478168
['#Aussichtsmeister - leicht (3 Posten)'],['medium'],['Hiking'],12.46km,04:05h,695hm,"1,506 - 1,971m",rating-2,rating-4,812711
['Winterwandern: Crap Burlatsch in Brigels'],['easy'],['Winter hiking'],5.17km,01:40h,224hm,"1,276 - 1,478m",rating-2,rating-2,161265
['Schlittelbahn Splügen (Bergstation - Talstation)'],['medium'],['Sledge'],7.6km,00:35h,1hm,"1,456 - 2,138m",rating-,rating-3,894835
['Rheinschlucht Hängebrücke - Ruine Wackenau (656.4)'],['medium'],['Hiking'],12.33km,03:24h,160hm,591 - 749m,rating-2,rating-3,167436
['Samnaun Dorf – Motta Saltuorn – Val Motnaida'],['easy'],['Mountainbike'],3.18km,00:50h,324hm,"1,823 - 2,147m",rating-2,rating-2,71894
['Wanderung zur Alp Tussagn'],[],['Hiking'],12.61km,04:15h,724hm,"1,170 - 1,891m",rating-,rating-0,229754
['Capricorn Pirsch - Die digitale Schatzsuche'],['easy'],['Thematic route'],5.09km,03:00h,431hm,"1,487 - 1,782m",rating-2,rating-2,65636
['Skitour: Segenshütte - Piz Segnas'],['medium'],['Ski tour'],12.74km,03:15h,"1,004hm","2,092 - 3,096m",rating-,rating-4,911361
['Am Fusse des Pez Tumpiv'],['medium'],['Hiking'],11.38km,03:30h,529hm,"1,302 - 1,831m",rating-1,rating-3,132899
['Durch die Uina-Schlucht bis nach Italien'],['difficult'],['Hiking'],18.86km,07:45h,"1,366hm","1,137 - 2,356m",rating-3,rating-5,88681
['Furcletta Trail'],[],['Mountainbike'],8.39km,00:34h,2hm,"1,619 - 2,572m",rating-,rating-0,561717
['Kronenjoch'],['difficult'],['Hiking'],20.77km,07:15h,797hm,"1,582 - 2,973m",rating-4,rating-5,17622
['Mittelstation Weisshorn - Schwellisee - Bergkirchli - Heimatmuseum - Innerarosa'],[],['Hiking'],8.87km,02:33h,206hm,"1,857 - 2,072m",rating-,rating-0,93511
['Oberalppass - Maighelshütte - Piz Badus - Tschamut'],['medium'],['Ski tour'],15km,04:00h,"1,240hm","1,649 - 2,758m",rating-3,rating-3,598230
['Glattwang 2376 m / Abfahrt Fideris'],['medium'],['Ski tour'],7.86km,01:00h,387hm,"899 - 2,375m",rating-3,rating-3,53189
['Davos Platz – Strelapass – Langwies'],[],['Hiking'],15.83km,05:00h,975hm,"1,319 - 2,374m",rating-,rating-0,27104
['Via Son Giachen: Trun - Sedrun'],['difficult'],['Pilgrimage'],22.71km,06:50h,807hm,"854 - 1,442m",rating-2,rating-6,156823
['ORTOVOX Tourentipp: Zur Heidelberger Scharte'],['medium'],['Ski tour'],4.13km,03:00h,527hm,"2,270 - 2,815m",rating-3,rating-3,79346
['Vals – Alp Tomül – Tomülpass – Turrahus'],[],['Hiking'],13.1km,05:00h,"1,214hm","1,254 - 2,421m",rating-,rating-0,27096
['Sils - Maloja - Lägh da Cavloc - Sils'],['medium'],['Mountainbike'],25.22km,03:29h,630hm,"1,785 - 2,006m",rating-3,rating-3,324716
['Via Bregaglia 3. Etappe: Soglio - Chiavenna'],['medium'],['Hiking'],15.66km,05:15h,475hm,"329 - 1,098m",rating-2,rating-3,107904
['3-Pässe-Wanderung: Panixerpass'],['difficult'],['Hiking'],25.42km,09:00h,"1,299hm","960 - 2,404m",rating-4,rating-6,132630
['All Mountain: Arosa - Scheidegg - Arosa'],['medium'],['Mountainbike'],15.01km,02:09h,407hm,"1,735 - 2,142m",rating-2,rating-2,108003
['Zuoz-Val da Fain-Livigno'],['difficult'],['Mountainbike'],48.21km,05:15h,"1,083hm","1,665 - 2,472m",rating-5,rating-6,132297
['Auf dem Walserweg nach Langwies'],['medium'],['Hiking'],16.13km,05:40h,244hm,"1,316 - 2,447m",rating-,rating-4,421203
['Andeer - Clugin - Donat - Zillis'],['easy'],['Winter hiking'],6.13km,02:00h,123hm,"922 - 1,090m",rating-,rating-2,129786
['Kurz und gut - God sot San Jon und Plan Grond ab Scuol'],['medium'],['Trailrunning'],7.38km,01:00h,316hm,"1,165 - 1,384m",rating-4,rating-4,80795
['TRAIL-TICKET Davos Klosters – ROT'],['medium'],['Mountainbike'],69.85km,06:30h,404hm,"1,190 - 2,665m",rating-4,rating-4,1042421
['Süsom Givè - Piz Daint - Alp Buffalora'],['medium'],['Hiking'],11.54km,04:45h,825hm,"1,962 - 2,967m",rating-4,rating-4,53127
['Bernina Express (673)'],['difficult'],['Mountainbike'],37.54km,04:10h,632hm,"1,011 - 2,276m",rating-4,rating-5,132282
['Von der Val Lumnezia nach Obersaxen'],['difficult'],['Snowshoe'],12.19km,06:00h,803hm,"1,255 - 2,182m",rating-,rating-5,132719
['Genuss: Grüenseeli Tour'],['medium'],['Mountainbike'],9.61km,01:27h,349hm,"1,598 - 1,815m",rating-2,rating-3,487911
['Trek Runcatrail - Caumasee - Tamins'],['medium'],['Mountainbike'],21.68km,01:55h,290hm,"660 - 1,845m",rating-,rating-3,178520
['Tigignas - Fotgs - Parnoz - Savognin (Kinderwagengerecht)'],['easy'],['Hiking'],4.85km,01:30h,18hm,"1,193 - 1,610m",rating-1,rating-2,80009
['Madrisa Rundtour'],['medium'],['Ski tour'],24.94km,06:30h,250hm,"1,137 - 2,615m",rating-3,rating-3,50407
['13. Nationaler Wandertag der Schweizer Familie: Route St. Moritz'],['easy'],['Hiking'],10.51km,03:01h,228hm,"1,769 - 1,898m",rating-1,rating-2,554034
['Via Bregaglia 1. Etappe: Maloja - Vicosoprano'],['medium'],['Hiking'],11.31km,03:20h,55hm,"1,063 - 1,860m",rating-3,rating-3,107905
['Landwasser-Trail'],['medium'],['Snowshoe'],4.91km,02:30h,65hm,"1,479 - 1,578m",rating-3,rating-4,864950
['Burgruine Munt Sogn Gieri'],['easy'],['Hiking'],3.37km,01:00h,102hm,"919 - 1,004m",rating-1,rating-2,132891
['Sils - Lej Sgrischus - Val Fex'],['easy'],['Hiking'],19.2km,04:00h,"1,217hm","1,811 - 2,648m",rating-3,rating-3,83356
['Val Sinestra – Fimberpass – Heidelberger Hütte'],['difficult'],['Hiking'],14.45km,06:30h,"1,149hm","1,481 - 2,611m",rating-4,rating-5,68190
['Rundtour Murschetg-Salums'],['easy'],['Mountainbike'],5.9km,00:39h,183hm,"1,020 - 1,169m",rating-2,rating-2,132170
['Der Wasserweg: Trutg dil Flem'],['medium'],['Hiking'],9.41km,04:00h,75hm,"1,091 - 2,100m",rating-3,rating-4,132185
['Rueras - Milez - Tschamut'],['easy'],['Hiking'],6.4km,02:00h,473hm,"1,425 - 1,896m",rating-2,rating-2,7420
['Mises Grond Cavorgia  Rundtour'],['easy'],['Snowshoe'],5.07km,02:30h,300hm,"1,350 - 1,649m",rating-1,rating-2,478960
['4-Seen Wanderung'],['difficult'],['Hiking'],18.3km,06:45h,"1,083hm","1,144 - 2,644m",rating-2,rating-5,132547
['Ardez – Munt –Alp Murtera Dadoura –Chamonna Cler – Muot da l’Hom – Ardez'],['difficult'],['Trailrunning'],15.29km,03:26h,"1,050hm","1,432 - 2,482m",rating-4,rating-5,550548
['Bernina Trek Klassiker (7 Etappen)'],['difficult'],['long-distance walking trail'],130.3km,44:00h,"6,060hm","1,015 - 2,966m",rating-3,rating-5,108564
['Morteratsch'],['easy'],['Trailrunning'],12.15km,01:30h,431hm,"1,774 - 2,054m",rating-1,rating-2,361205
['KrimiSpass Savognin'],['easy'],['Thematic route'],3.94km,02:30h,113hm,"1,161 - 1,291m",rating-1,rating-2,167793
