ID,title,difficulty,sport,length,time,climb,min,max,technique,fitness
172447,Bignasco-San Carlo,0 - no rating,Cycling,11.35,02:30,517,441, 942,0,0
172478,Locarno-Palagnedra,0 - no rating,Cycling,41.28,03:10,607,195, 654,0,0
300532,Alpe di Neggia Bike - präsentiert von supertrail.guide,3 - difficult,Mountainbike,23.1,-,1372,196, 1387,4,6
172477,Valle Cannobina,0 - no rating,Cycling,74.12,08:19,1409,195, 975,0,0
63032,Schleifenroute CH / Lugano - Tesserete / Wanderung 1,0 - no rating,Hiking,11.53,03:37,468,326, 693,0,0
100093,Sentiero Cristallina - Etappe 1: Bignasco - San Carlo,3 - difficult,long-distance walking trail,12.73,04:00,650,440, 942,3,5
172481,Locarno-Forca di Dunzio,0 - no rating,Cycling,19.76,02:00,487,201, 612,0,0
40704,Vetta Monte Generoso - Roncapiano - Muggio,2 - medium,Hiking,5.7,03:00,346,634, 1627,3,3
126671,Rundtour von der St. Gotthard-Passhöhe zum Stausee Lucendro,2 - medium,Hiking,13.81,05:00,652,2012, 2534,0,4
172489,Tenero-Mergoscia,0 - no rating,Cycling,8.56,01:18,821,217, 892,0,0
172480,Locarno-Valle Onsernone,0 - no rating,Cycling,29.08,06:02,1554,202, 1157,0,0
62439,Schleifenroute CH / Gotthardpass - Andermatt / Wanderung 2,3 - difficult,Hiking,11.83,03:22,76,1431, 2111,0,5
154416,Herbst im Valle Maggia - Etappe 1 - Coglio-Coglio,2 - medium,Hiking,6.92,02:30,300,341, 533,3,2
58565,Drei Seen Wanderung,2 - medium,Hiking,10.6,04:00,550,1717, 2077,3,3
172474,Locarno-Val Resa,0 - no rating,Cycling,9.45,02:28,719,203, 809,0,0
172485,Riazzino-Monti Motti,0 - no rating,Cycling,13.33,03:12,987,201, 1087,0,0
